blur,brightness,contrast,sharpness,sharpness_prediction
2.2779815193179,0.76054736249282,0.427609606825407,0.777832993259551,0.5339058310877915
1.75260520469984,0.757751067817668,0.394921760006038,0.634164286294121,0.4055150777335072
0.48582131503159,0.798179970603057,0.245999852213318,0.326935973389714,0.048376050977522345
1.61368116394802,0.758024936151183,0.393884937720609,0.579386991357543,0.3753133015520872
0.922424898422677,0.772097168062627,0.332307877638806,0.34890395472314,0.19257568775908082
2.63860176417094,0.763955492531443,0.428543658071435,0.844632029296161,0.6104350173208263
0.81080852124416,0.800192122663477,0.264595744786095,0.432703456023037,0.12688075976712027
1.83305058323465,0.730182188314018,0.400647471260222,0.699282536953976,0.43200153660516755
2.84928810766365,0.758030697618539,0.466137920613474,0.949995256121916,0.6763626495912191
2.16078512719469,0.764443998994674,0.409189893891572,0.715603378625037,0.4983991634591689
1.00735294747196,0.788009520378256,0.302473373601807,0.39687992197929,0.19138568420763127
0.66640927574128,0.78171507878557,0.295263164847358,0.371791660062296,0.11642805893371208
0.606365062417829,0.796673962011716,0.268078225853938,0.360618853768834,0.0859601801648823
1.98864384914614,0.774774473396286,0.393539580908074,0.727190081399439,0.4511545704934391
1.73575855046124,0.757817372037275,0.400890191343213,0.674189837716089,0.4050350076627421
2.01317244343809,0.76946349609335,0.411731458426167,0.756597869188286,0.46712615595036716
1.15478012670359,0.779704210675579,0.343078980409774,0.45565328207992,0.2459614977722605
0.734185105822607,0.765316022807781,0.290819836645862,0.425700577142678,0.13231908886535823
1.38772627888319,0.758111367514155,0.371228628992969,0.497386951230356,0.3152972348946276
0.629204903375033,0.788326894062714,0.272860640313977,0.401576777487291,0.09525231178706747
1.17732484408389,0.765247147390039,0.358798443366439,0.469787739567576,0.2623233995848858
1.82678178140643,0.764153262908714,0.39809482534935,0.751507721478323,0.42150338646449825
1.92147495898708,0.76271105936131,0.398444415804513,0.675339920792957,0.4421917918353213
1.55056643193168,0.740212221295248,0.404912002478512,0.605999641356831,0.37174344257562564
1.01447403841208,0.787418197731005,0.288562515894448,0.508053856914003,0.18575735660325124
1.37507883868858,0.774861397629736,0.339960010931899,0.500236433002827,0.2923763696022076
0.747192874353983,0.808688135214217,0.268469618278234,0.320617983913342,0.11339867894185501
1.68166015143242,0.765357787511238,0.381849772836049,0.594803162886452,0.3818061599989233
0.838360451557446,0.785464570947804,0.301431675566851,0.343699668620838,0.15542508128768012
0.896049339604248,0.763345798487475,0.341485602070115,0.381596465405462,0.19377698312069908
1.97408622428686,0.740494727066354,0.447615986807611,0.718794366245421,0.48425706517185274
0.711728620042338,0.798774333155099,0.258240384198134,0.440383947974931,0.10277301378173898
1.66469003848358,0.749330545702994,0.369921947463548,0.603272961267584,0.3756397613597388
2.0371037481929,0.765191199104615,0.433782884927654,0.80945292819414,0.4847514732114073
1.53528446146774,0.776724293276381,0.386001628451762,0.591508585886432,0.3501773155568815
0.46349087245504,0.780914511550294,0.258189367796289,0.337951197726653,0.053977156247659266
1.00678818953749,0.786065880156043,0.309942546354485,0.395306896800899,0.19562288533290415
2.10975533605481,0.736351684286265,0.423001991607042,0.829494251366184,0.5012299482885598
2.10989283296459,0.753222918384929,0.402809566610053,0.618820078317431,0.4868026390660838
0.920966470693131,0.767234156296893,0.342491346949029,0.402622444943808,0.19871588285216585
1.0871246215852,0.793514901375676,0.305984519896034,0.408527129256535,0.20894953758042406
1.82916446678827,0.772959631754984,0.384621822609349,0.626478138894098,0.4129296942388915
0.503453307104463,0.814557678673129,0.224709596415681,0.349187333009122,0.037214760186340845
1.5352005349938,0.780194927949076,0.377702358606582,0.565646478265568,0.34501560839933776
1.1730266627129,0.763760204936676,0.350202995515876,0.436463583465325,0.25725102643793174
1.16484159444461,0.765805443520695,0.353903611308783,0.433956709643219,0.2569731898012446
2.46806587668303,0.70983522256804,0.46967417526341,0.907919985723976,0.6081028634116943
1.09286498454412,0.765403865443554,0.342819785182916,0.417621217893557,0.23593021769325834
0.190000228213123,0.643438582945984,0.340007527996035,0.365534615025912,0.07021375229622243
0.269979708989239,0.629842874478906,0.315431390750711,0.364950276684885,0.07752027033320341
0.270140950563104,0.633888750556527,0.311047311257411,0.368194539677587,0.07432766516121894
0.191431112994434,0.644121639648218,0.340036088447227,0.368824094504449,0.07037616637889152
0.121110174795165,0.637654457470035,0.256788371617184,0.256770280981146,0.013309275327705705
0.119547964036696,0.640995259028959,0.259250643379548,0.251748460088966,0.01349566249991957
0.200574903410096,0.643892751162321,0.320233801754587,0.329941643781798,0.06201138946469789
0.182209089015557,0.643332642614821,0.339520580986187,0.362872699550055,0.06832346717451543
0.213627559321705,0.64288650573996,0.322481867717473,0.341560551492785,0.06620065994347676
0.200535553408781,0.642117816532007,0.313576636387798,0.33755682151996,0.058927245315700746
0.123540167756642,0.640410378225637,0.259162385478328,0.252348842184124,0.014434699834127415
0.256552478146046,0.635393057167577,0.312176456486251,0.36740997407901,0.07167729504901352
0.190226154396503,0.641647307772095,0.310195508895441,0.322798754105743,0.0550695153318036
0.202006629691409,0.642460720225384,0.312053887596739,0.333449290351207,0.05836455807931709
0.205456583651333,0.644715882669116,0.322475474208302,0.340625074843276,0.06403512913317438
